station_id,scale,variable,label,unit,n,bmd_mean,nasa_mean,bias,mae,rmse,ubrmse,pearson_r,r2,nse,kge,pbias_percent,std_ratio
chuadanga,3hour,RH2M,Relative humidity at 2 m,%,11688,79.96226899383984,71.93141598220396,-8.030853011635864,13.319343771389459,18.444548917440432,16.604420636485703,0.6866922133607677,0.4715461958903101,-0.040390708394149044,0.5881849771991214,-10.043303063666876,1.2476752918497267
chuadanga,3hour,PRECTOTCORR,Precipitation,mm / 3h,11688,0.4682238193018481,13.37641598220397,12.908192162902123,13.013175051334702,34.67360347095249,32.18131993480753,0.31829119607810624,0.10130928550083147,-130.8718273292709,-28.311609975125826,2756.842268757081,10.934174498164536
chuadanga,3hour,WS10M,Wind speed at 10 m,m/s,11688,0.586413415468857,2.8580803673283137,2.2716669518594568,2.339112765229295,2.661605230573217,1.3869649106031026,0.4530157345967706,0.20522325579225167,-4.70294367800689,-2.92542586247714,387.38318256978886,1.321252862113091
comilla,3hour,T2M,Temperature at 2 m,deg C,11688,25.798656741957558,25.069262206251423,-0.7293945357061379,2.137318902578143,2.6426829779819885,2.5400308922132773,0.8885826115375955,0.7895790575269734,0.735027350806024,0.8633109660282371,-2.827257802612217,1.0739643082040808
comilla,3hour,RH2M,Relative humidity at 2 m,%,11688,80.42701916495551,79.74354637234771,-0.683472792607803,10.50551648414328,14.07509051557796,14.058486332584941,0.6601878849567857,0.43584804344371414,0.3088127039071358,0.6597803794460859,-0.849804953240904,1.0143143226822398
comilla,3hour,PRECTOTCORR,Precipitation,mm / 3h,11688,0.6832392197125257,21.697580424366873,21.014341204654347,21.164192334017798,60.260810374076875,56.477984477801776,0.3040396621491418,0.09244011615976429,-209.0691691007941,-32.34234318799999,3075.693051329251,13.854521145301499
comilla,3hour,WS10M,Wind speed at 10 m,m/s,11688,1.2610369609856262,2.660360768879763,1.3993238078941364,1.7139981177275838,2.045210685722212,1.4915695188803546,0.5234030698263807,0.2739507735036792,-0.5939182921050001,-0.21441498597998487,110.96612162742835,0.8722850462219618
cox_s_bazar,3hour,T2M,Temperature at 2 m,deg C,11688,26.793908281998633,26.45685375313712,-0.3370545288615108,1.7909542550764315,2.2485429561179484,2.2231373484518646,0.8346842194644943,0.6966977462230521,0.6877381471395179,0.7329144814411653,-1.2579520886393398,0.7906029546912208
cox_s_bazar,3hour,RH2M,Relative humidity at 2 m,%,11688,77.62577002053388,79.2397610084417,1.6139909879078256,9.268584302988819,11.803579781547873,11.69271263438549,0.707527999683401,0.5005958703359946,0.47249454314028316,0.48159165713247354,2.0791948182683226,0.5724780311185976
cox_s_bazar,3hour,PRECTOTCORR,Precipitation,mm / 3h,11688,1.0871919917864477,46.45762149212868,45.37042950034224,45.43407597535935,146.5342256242377,139.33342530150287,0.30626098226421755,0.09379578925744338,-765.2253354049957,-47.96805392655349,4173.175468832385,26.609562318842567
cox_s_bazar,3hour,WS10M,Wind speed at 10 m,m/s,11688,2.3199007529089664,3.8155735227013468,1.4956727697923795,2.538084930412959,3.041241557027448,2.648039496286324,0.3715838973776206,0.13807459279034207,-0.21237901555224825,0.019162391312176896,64.47141188763906,0.6107965551247198
dhaka,3hour,T2M,Temperature at 2 m,deg C,11688,26.911918206707735,25.543492185717547,-1.36842602099019,2.371161590234999,2.853436252924159,2.5038986949512996,0.8950485458968593,0.8011118995120823,0.6783269243312602,0.8355368922877606,-5.084832714187995,1.1159644501857202
dhaka,3hour,RH2M,Relative humidity at 2 m,%,11688,71.81057494866529,76.8561909650924,5.045616016427105,11.524844855122062,14.367873684522317,13.4527897935396,0.7323870570290556,0.5363908013036811,0.3360184916459875,0.712907011335334,7.026285501869366,1.0766082769644518
dhaka,3hour,PRECTOTCORR,Precipitation,mm / 3h,11688,0.6625941136208077,20.943419746748802,20.280825633127993,20.4557931211499,57.80598364174359,54.13150521118165,0.2727795492137082,0.07440868246923384,-192.3973338240987,-31.980266978615923,3060.821884200196,13.259938813748555
dhaka,3hour,WS10M,Wind speed at 10 m,m/s,11688,1.1744524298425736,2.7627928929956647,1.5883404631530915,1.900178245493954,2.2940494133829517,1.6552453848759971,0.4071351208739363,0.1657590066490347,-1.1340380843097329,-0.47816028729199234,135.2409363541439,0.9332318681448695
dinajpur,3hour,T2M,Temperature at 2 m,deg C,11688,25.328755989048595,25.200635124344053,-0.12812086470454073,2.3633444558521566,3.059219441327636,3.0565353971816416,0.8837875007469222,0.781080346476491,0.7609429567988826,0.8811850621444084,-0.5058316514239245,1.0242086329441231
dinajpur,3hour,RH2M,Relative humidity at 2 m,%,11688,78.35326830937714,72.89452287246179,-5.458745436915354,13.356218628793064,18.3021505738428,17.46913889928665,0.6293300328093063,0.3960562901957626,-0.1098545279868175,0.5376443509027905,-6.96683821198313,1.267437540760001
dinajpur,3hour,PRECTOTCORR,Precipitation,mm / 3h,11688,0.5885780287474333,16.411132785763176,15.822554757015741,15.953884325804244,43.00820796102954,39.99190809376821,0.3431574528206431,0.11775703742635188,-118.58284021566068,-27.508870002007974,2688.2679923829464,10.468143787065207
