station_id,threshold_mm,hits,misses,false_alarms,correct_negatives,pod,far,csi,frequency_bias,accuracy
madaripur,10.0,196,24,3662,7806,0.8909090909090909,0.9491964748574391,0.05048943843379701,17.536363636363635,0.6846338124572211
madaripur,25.0,56,14,2394,9224,0.8,0.9771428571428571,0.022727272727272728,35.0,0.7939767282683093
mongla,0.1,1298,12,5134,5244,0.9908396946564886,0.7981965174129353,0.20142768466790814,4.909923664122138,0.559719370294319
mongla,5.0,441,35,4058,7154,0.9264705882352942,0.9019782173816404,0.0972651080723423,9.451680672268907,0.6498117727583846
mongla,10.0,237,29,3492,7930,0.8909774436090225,0.9364440868865648,0.06306546035125067,14.018796992481203,0.698750855578371
mongla,25.0,63,19,2228,9378,0.7682926829268293,0.9725010912265386,0.02727272727272727,27.9390243902439,0.8077515400410678
mymensingh,0.1,1031,14,5744,4899,0.9866028708133971,0.8478228782287823,0.15186330829282663,6.483253588516747,0.5073579739904175
mymensingh,5.0,363,21,4534,6770,0.9453125,0.9258729834592607,0.07381049206994714,12.752604166666666,0.6102840520191649
mymensingh,10.0,221,24,3956,7487,0.9020408163265307,0.9470912137898013,0.05260652225660557,17.048979591836734,0.659479808350445
mymensingh,25.0,69,16,2788,8815,0.8117647058823529,0.975848792439622,0.024016707274625827,33.61176470588235,0.7600958247775497
patuakhali,0.1,1676,5,5437,4570,0.9970255800118977,0.7643750878672853,0.2354593987075021,4.231409875074361,0.534394250513347
patuakhali,5.0,494,21,4676,6497,0.9592233009708738,0.9044487427466151,0.09516470814871894,10.03883495145631,0.5981348391512663
patuakhali,10.0,284,14,4154,7236,0.9530201342281879,0.93600721045516,0.0637915543575921,14.89261744966443,0.6433949349760438
patuakhali,25.0,76,15,2976,8621,0.8351648351648352,0.9750982961992136,0.024779915226605803,33.53846153846154,0.7440965092402464
rajshahi,0.1,793,17,5336,5542,0.9790123456790123,0.8706151085005711,0.12902700943703221,7.566666666666666,0.5420088980150581
rajshahi,5.0,227,32,3646,7783,0.8764478764478765,0.9413891040537051,0.05813060179257362,14.953667953667953,0.6853182751540041
rajshahi,10.0,119,27,2877,8665,0.815068493150685,0.9602803738317757,0.039364869335097585,20.52054794520548,0.7515400410677618
rajshahi,25.0,28,10,1727,9923,0.7368421052631579,0.9840455840455841,0.01586402266288952,46.18421052631579,0.8513860369609856
rangamati,0.1,1286,5,5249,5148,0.9961270333075135,0.8032134659525632,0.19663608562691132,5.061967467079783,0.5504791238877481
rangamati,5.0,467,11,4352,6858,0.9769874476987448,0.9030919277858477,0.09668737060041407,10.081589958158995,0.6267111567419575
rangamati,10.0,282,11,3810,7585,0.962457337883959,0.9310850439882697,0.06873019741652449,13.965870307167236,0.6730835044490076
